order_id,order_date,customer_id,store_id,country,sales_channel,order_status,payment_method,gross_amount_eur,discount_amount_eur,net_amount_eur
O0024048,2024-04-08,C004307,,Serbia,web,completed,card,301.09,27.72,273.37
O0024049,2024-04-12,C010181,,Serbia,mobile_app,completed,card,381.14,3.61,377.53
O0024050,2024-10-04,C004373,,Serbia,mobile_app,completed,card,10.22,0,10.22
O0024051,2024-02-07,C004145,S006,Cyprus,store,completed,card,196.96,0,196.96
O0024052,2024-07-27,C003806,,Serbia,web,completed,wallet,120.97,0,120.97
O0024053,2024-08-22,C001307,,Cyprus,mobile_app,completed,bank_transfer,102.94,0,102.94
O0024054,2025-12-18,C011187,,Cyprus,mobile_app,completed,wallet,327.29,12.19,315.1
O0024055,2025-12-30,C009628,,Serbia,web,completed,card,91.67,6.5,85.17
O0024056,2023-09-02,C001056,,Serbia,web,completed,card,26.64,0,26.64
O0024057,2024-11-27,C002792,,Cyprus,web,completed,wallet,92,1.74,90.26
O0024058,2023-03-13,C009786,,Serbia,marketplace,completed,wallet,693.76,6.87,686.89
O0024059,2023-12-29,C005699,,Serbia,web,completed,card,16.27,0,16.27
O0024060,2025-08-09,C008969,S001,Cyprus,store,completed,card,186.12,1.04,185.08
O0024061,2024-12-17,,S010,Serbia,store,completed,cash,204.35,0,204.35
O0024062,2025-05-04,C010357,S009,Cyprus,store,completed,card,26.87,0,26.87
O0024063,2025-08-08,C009872,,Serbia,mobile_app,completed,card,563.39,14.19,549.2
O0024064,2024-07-22,C006986,,Serbia,web,completed,card,57.99,5.22,52.77
O0024065,2024-06-11,C006466,,Cyprus,mobile_app,cancelled,card,118.76,0,118.76
O0024066,2025-08-16,C005584,,Cyprus,web,completed,bank_transfer,12.96,0,12.96
O0024067,2023-06-14,C001910,,Cyprus,mobile_app,completed,card,70.91,2.31,68.6
O0024068,2024-07-24,C010664,,Serbia,marketplace,completed,card,25.53,0,25.53
O0024069,2024-07-08,C005970,,Serbia,mobile_app,completed,card,557.37,39.02,518.35
O0024070,2025-07-05,C006824,S003,Serbia,store,completed,cash,152.34,0,152.34
O0024071,2025-04-14,C006450,S016,Serbia,store,completed,card,263.64,18.45,245.19
O0024072,2024-11-09,C002574,S009,Cyprus,store,completed,cash,426.3,40.52,385.78
O0024073,2024-07-19,C004480,,Serbia,mobile_app,completed,card,240.54,9.18,231.36
O0024074,2025-01-27,C006550,,Serbia,mobile_app,completed,card,64.7,0,64.7
O0024075,2023-11-23,C001807,S003,Serbia,store,completed,card,84.58,0,84.58
O0024076,2025-01-28,C008631,,Serbia,web,completed,card,230.65,0,230.65
O0024077,2023-12-29,C011406,,Cyprus,mobile_app,completed,wallet,17.08,2.56,14.52
O0024078,2025-05-31,C004227,,Cyprus,marketplace,completed,bank_transfer,53.04,3.18,49.86
O0024079,2023-03-31,C011271,,Cyprus,web,completed,bank_transfer,89.94,0,89.94
O0024080,2024-06-02,C003076,S013,Cyprus,store,completed,card,100.27,0.86,99.41
O0024081,2025-09-28,C010719,,Serbia,marketplace,completed,card,130.81,0,130.81
O0024082,2024-02-04,C004368,,Serbia,marketplace,completed,card,60.68,0,60.68
O0024083,2024-10-19,C011151,S005,Serbia,store,completed,cash,1236.12,44.52,1191.6
O0024084,2025-02-15,C009995,S013,Cyprus,store,completed,cash,930.93,7.38,923.55
O0024085,2024-02-10,C001654,,Serbia,web,completed,card,113.16,0,113.16
O0024086,2024-12-16,C009901,,Serbia,web,completed,wallet,862.11,0,862.11
O0024087,2025-07-25,C002188,,Cyprus,mobile_app,completed,card,465.64,37.25,428.39
O0024088,2023-07-31,C003466,,Serbia,marketplace,completed,card,141.62,2.5,139.12
O0024089,2024-07-08,C005358,,Cyprus,marketplace,completed,card,195.5,15.64,179.86
O0024090,2025-12-28,C011762,,Cyprus,web,completed,card,37.45,0,37.45
O0024091,2024-05-29,C011841,,Serbia,marketplace,completed,card,77.72,6.22,71.5
O0024092,2024-09-10,C011275,,Cyprus,mobile_app,completed,wallet,344.36,0,344.36
O0024093,2025-11-19,C002058,,Serbia,mobile_app,completed,card,169.03,2.22,166.81
O0024094,2024-12-30,C006923,,Cyprus,web,completed,card,48.34,0,48.34
O0024095,2025-05-19,C006189,,Serbia,web,completed,wallet,128.34,0,128.34
O0024096,2025-03-15,C000591,,Serbia,marketplace,completed,card,501.21,8.72,492.49
O0024097,2023-06-24,C005308,,Cyprus,mobile_app,completed,card,366.14,3.16,362.98
O0024098,2025-05-08,C009572,S014,Serbia,store,completed,card,27.77,0,27.77
O0024099,2025-02-07,,,Cyprus,web,completed,card,208.19,6.41,201.78
O0024100,2023-11-12,C011691,,Cyprus,web,completed,card,389.72,0,389.72
O0024101,2023-08-03,C003945,,Cyprus,mobile_app,completed,card,131.41,1.31,130.1
O0024102,2023-03-15,C003892,,Serbia,marketplace,cancelled,card,161.15,0,161.15
O0024103,2025-06-10,C005613,,Serbia,marketplace,refunded,card,170.53,9.42,161.11
O0024104,2024-02-11,C003002,,Serbia,web,completed,wallet,100.11,1,99.11
O0024105,2025-03-05,C011586,,Cyprus,marketplace,completed,card,507.41,0.73,506.68
O0024106,2025-04-04,C003787,,Serbia,web,completed,card,64.27,0,64.27
O0024107,2025-09-09,C003731,,Serbia,web,completed,card,5.09,0,5.09
O0024108,2023-12-29,C006389,,Serbia,marketplace,completed,card,73.3,0,73.3
O0024109,2024-04-19,C009506,,Serbia,web,completed,wallet,110.75,0,110.75
O0024110,2023-12-04,C002035,,Serbia,web,completed,card,91.01,15.47,75.54
O0024111,2023-10-27,C000872,S005,Serbia,store,completed,cash,222.17,0,222.17
O0024112,2024-12-27,C002802,,Cyprus,web,cancelled,wallet,224.69,1.68,223.01
O0024113,2024-11-06,C009581,S013,Cyprus,store,completed,card,135.17,0,135.17
O0024114,2024-01-21,C007452,,Serbia,mobile_app,completed,card,142.17,0,142.17
O0024115,2024-01-10,,,Serbia,mobile_app,completed,card,261.9,0,261.9
O0024116,2025-01-29,C008422,,Cyprus,marketplace,refunded,card,90.46,1.7,88.76
O0024117,2023-09-28,C008792,S013,Cyprus,store,completed,card,183.53,0.6,182.93
O0024118,2023-12-03,C001367,,Serbia,web,completed,card,258.78,22.76,236.02
O0024119,2023-11-14,C011646,S012,Serbia,store,completed,card,52.82,5.62,47.2
O0024120,2024-12-05,C003190,,Cyprus,web,completed,card,688.68,0.81,687.87
O0024121,2024-07-03,C005404,,Serbia,marketplace,completed,card,93.93,0,93.93
O0024122,2023-10-02,C002973,,Serbia,mobile_app,completed,card,595.05,1.26,593.79
O0024123,2024-05-21,C005881,S002,Serbia,store,completed,cash,67.25,6.05,61.2
O0024124,2024-01-29,C003714,S003,Serbia,store,completed,card,133.57,9.35,124.22
O0024125,2025-04-21,C001815,,Serbia,marketplace,completed,card,249.1,2.4,246.7
O0024126,2024-07-22,C007192,,Cyprus,mobile_app,completed,card,364.52,21.87,342.65
O0024127,2025-03-07,C000179,S008,Cyprus,store,cancelled,card,99.78,2.42,97.36
O0024128,2024-11-05,C011456,,Serbia,web,completed,card,168.27,3.37,164.9
O0024129,2024-03-26,C004091,,Serbia,marketplace,completed,card,178.44,0,178.44
O0024130,2023-07-25,C002752,S005,Serbia,store,refunded,card,387.07,5.17,381.9
O0024131,2024-07-12,C010355,,Serbia,marketplace,refunded,wallet,777.8,0.26,777.54
O0024132,2023-07-23,C006351,,Serbia,web,completed,wallet,674.88,33.05,641.83
O0024133,2025-06-17,C011494,,Cyprus,mobile_app,completed,card,365.67,6.71,358.96
O0024134,2023-09-29,C008540,,Cyprus,mobile_app,completed,wallet,84.96,0,84.96
O0024135,2025-11-25,C004669,,Serbia,web,completed,wallet,480.43,62.03,418.4
O0024136,2024-02-02,C010034,,Serbia,mobile_app,completed,card,835.69,0,835.69
O0024137,2024-10-25,C009070,,Serbia,web,completed,card,279.39,5.26,274.13
O0024138,2024-10-31,C006651,S005,Serbia,store,completed,card,2607.86,0,2607.86
O0024139,2024-11-23,C005194,,Serbia,web,completed,card,461.18,57.5,403.68
O0024140,2025-11-14,C002659,,Cyprus,mobile_app,completed,wallet,117.77,1.1,116.67
O0024141,2024-02-15,C007839,,Serbia,mobile_app,completed,card,58.1,2.32,55.78
O0024142,2024-03-01,C002758,,Serbia,mobile_app,completed,card,120.58,1.16,119.42
O0024143,2024-11-11,C000051,,Cyprus,web,completed,card,858.31,45.79,812.52
O0024144,2025-03-12,C005809,,Serbia,marketplace,completed,card,76.2,0,76.2
O0024145,2024-10-06,C000642,,Cyprus,web,refunded,card,10,0,10
O0024146,2024-10-07,C001391,S008,Cyprus,store,completed,cash,1130.26,1.6,1128.66
O0024147,2025-09-15,C008780,,Cyprus,web,completed,card,219.85,0,219.85
O0024148,2023-02-01,C003704,,Serbia,web,completed,card,123.88,2.48,121.4
O0024149,2025-03-08,C005176,,Cyprus,mobile_app,completed,card,377.98,7.56,370.42
O0024150,2025-09-25,C011071,,Cyprus,marketplace,completed,wallet,146.72,0.47,146.25
O0024151,2025-01-23,C007435,S009,Cyprus,store,completed,card,418.58,0,418.58
O0024152,2025-01-30,C002931,,Serbia,web,completed,bank_transfer,471.95,0,471.95
O0024153,2024-12-11,C010063,S012,Serbia,store,completed,card,140.94,6.86,134.08
O0024154,2024-08-22,C005186,,Serbia,mobile_app,completed,bank_transfer,64.25,0,64.25
O0024155,2025-12-03,C007067,,Serbia,mobile_app,completed,card,57.91,6.95,50.96
O0024156,2024-05-16,C006950,,Serbia,web,completed,card,25.97,2.08,23.89
O0024157,2024-02-23,C009243,,Serbia,mobile_app,refunded,card,207.39,0,207.39
O0024158,2024-09-28,C008336,,Cyprus,web,completed,card,400.9,0,400.9
O0024159,2025-11-01,C006807,,Cyprus,mobile_app,completed,wallet,169.04,15.21,153.83
O0024160,2023-10-02,C011662,,Cyprus,marketplace,completed,wallet,51.06,2.49,48.57
O0024161,2024-02-16,C011505,S006,Cyprus,store,completed,card,453.34,0,453.34
O0024162,2023-09-29,C007089,,Cyprus,marketplace,completed,card,157.74,2.52,155.22
O0024163,2024-04-06,C011603,,Serbia,web,completed,card,603.3,30.17,573.13
O0024164,2023-08-28,C000991,,Serbia,web,completed,card,149.08,7.45,141.63
O0024165,2025-09-16,C004020,,Serbia,web,completed,card,104.52,0,104.52
O0024166,2024-08-14,C010458,S001,Cyprus,store,cancelled,cash,76.64,0,76.64
O0024167,2024-11-10,C005006,,Serbia,mobile_app,completed,card,50.59,1.53,49.06
O0024168,2023-08-08,C001462,,Serbia,mobile_app,completed,card,131.09,0,131.09
O0024169,2025-07-06,,S005,Serbia,store,completed,card,39.83,1.59,38.24
O0024170,2024-03-30,C000297,,Serbia,web,completed,bank_transfer,109.96,8,101.96
O0024171,2023-04-06,,,Cyprus,marketplace,completed,card,225.5,0,225.5
O0024172,2023-08-21,C010775,,Serbia,mobile_app,completed,card,135.57,0,135.57
O0024173,2023-01-03,C002824,,Cyprus,web,completed,card,517.8,8.42,509.38
O0024174,2023-07-23,C005163,,Serbia,web,completed,card,374.23,0,374.23
O0024175,2023-01-13,C003540,,Cyprus,marketplace,completed,card,180.63,10.32,170.31
O0024176,2024-11-04,C006167,,Serbia,mobile_app,completed,wallet,107.94,0.86,107.08
O0024177,2023-04-15,C009318,S005,Serbia,store,completed,card,133.69,0,133.69
O0024178,2023-02-04,C009056,,Cyprus,marketplace,completed,card,57.41,2.87,54.54
O0024179,2025-01-31,C007782,,Cyprus,mobile_app,completed,card,26.47,2.49,23.98
O0024180,2023-02-17,C010605,,Cyprus,marketplace,completed,card,630.58,7.42,623.16
O0024181,2023-08-11,C004277,S015,Cyprus,store,completed,cash,331.88,18.53,313.35
O0024182,2024-04-15,C000449,,Cyprus,mobile_app,completed,card,886.4,37.48,848.92
O0024183,2025-01-19,C009301,,Cyprus,web,completed,wallet,47.09,0,47.09
O0024184,2024-10-09,C002811,,Cyprus,web,completed,bank_transfer,736.73,0,736.73
O0024185,2024-03-28,C009321,,Serbia,web,completed,card,1061.77,22.62,1039.15
O0024186,2025-11-12,C000149,,Serbia,mobile_app,completed,card,54.4,0.54,53.86
O0024187,2025-02-04,C007073,,Serbia,mobile_app,completed,card,246.62,0.47,246.15
O0024188,2025-06-05,C001877,,Cyprus,mobile_app,completed,card,250.12,12.34,237.78
O0024189,2023-03-13,C009084,,Serbia,mobile_app,completed,card,9.12,0,9.12
O0024190,2025-08-16,C011618,,Serbia,web,completed,wallet,71.47,2.14,69.33
O0024191,2025-01-09,C001661,,Cyprus,mobile_app,completed,card,189.72,5.69,184.03
O0024192,2023-11-08,C006202,,Cyprus,mobile_app,completed,wallet,83.38,0,83.38
O0024193,2024-03-20,C001403,S008,Cyprus,store,completed,card,64.34,0,64.34
O0024194,2023-12-05,,,Serbia,web,completed,card,398.01,0,398.01
O0024195,2025-06-25,C002392,,Serbia,web,completed,card,190.75,11.45,179.3
O0024196,2024-10-30,C011899,,Serbia,marketplace,completed,wallet,61.32,0,61.32
O0024197,2023-01-21,C006880,S008,Cyprus,store,completed,card,72.8,0,72.8
O0024198,2024-02-12,C009352,,Serbia,marketplace,cancelled,wallet,341.15,0.29,340.86
O0024199,2025-05-12,C000950,S016,Serbia,store,completed,cash,527.25,15.82,511.43
O0024200,2023-03-30,C011581,,Cyprus,web,completed,card,62.54,0,62.54
O0024201,2025-04-27,C010649,,Cyprus,mobile_app,completed,card,128.74,0.94,127.8
O0024202,2024-11-27,C000532,,Serbia,web,completed,card,101.13,1.01,100.12
O0024203,2023-10-29,C003692,,Serbia,mobile_app,completed,wallet,81.51,0,81.51
O0024204,2024-11-30,C004257,S003,Serbia,store,completed,card,261.9,36.26,225.64
O0024205,2025-03-12,C003988,S015,Cyprus,store,completed,card,46.97,3.76,43.21
O0024206,2023-09-23,C006140,,Cyprus,web,completed,card,605.66,24.1,581.56
O0024207,2025-05-04,C011534,S011,Cyprus,store,completed,card,73.54,2.94,70.6
O0024208,2024-07-08,C003093,,Cyprus,web,cancelled,card,367.8,18.39,349.41
O0024209,2023-06-17,C009611,,Serbia,web,refunded,card,70.49,2.41,68.08
O0024210,2023-04-05,C010294,,Cyprus,web,completed,bank_transfer,106.99,0,106.99
O0024211,2024-03-28,C007122,,Serbia,web,completed,card,183.66,8.78,174.88
O0024212,2023-12-19,C002988,,Serbia,marketplace,cancelled,wallet,39.2,0.78,38.42
O0024213,2024-03-23,C008873,,Cyprus,mobile_app,completed,card,285.04,19.95,265.09
O0024214,2025-03-15,C004114,,Serbia,web,completed,card,844.23,54.06,790.17
O0024215,2024-11-16,C003470,,Cyprus,marketplace,completed,card,109.86,0,109.86
O0024216,2024-09-05,C007775,,Cyprus,web,completed,card,976.9,0,976.9
O0024217,2025-02-22,C005893,S004,Serbia,store,completed,card,248.04,9.39,238.65
O0024218,2023-05-27,C005031,,Cyprus,web,completed,card,46.71,0,46.71
O0024219,2023-08-18,C008829,S002,Serbia,store,cancelled,card,720.96,1.22,719.74
O0024220,2023-04-10,C006610,,Cyprus,marketplace,completed,card,110.89,0.3,110.59
O0024221,2025-12-17,C009809,,Cyprus,web,completed,card,167.72,5.03,162.69
O0024222,2025-07-17,C004216,,Serbia,web,completed,card,97.23,0,97.23
O0024223,2025-10-04,C007716,,Serbia,web,completed,card,74.23,0,74.23
O0024224,2024-12-25,C011343,,Serbia,mobile_app,completed,card,448.36,0,448.36
O0024225,2023-12-09,C000183,S014,Serbia,store,completed,card,20.24,0,20.24
O0024226,2024-05-14,C002852,S010,Serbia,store,completed,cash,6.8,0,6.8
O0024227,2025-06-01,C003539,,Cyprus,web,completed,card,220.32,0,220.32
O0024228,2025-10-04,C007857,,Serbia,marketplace,completed,bank_transfer,74.39,0,74.39
O0024229,2023-07-01,C001181,,Cyprus,web,completed,card,276.98,0,276.98
O0024230,2023-12-22,C000099,,Cyprus,web,completed,card,321.5,1.71,319.79
O0024231,2023-10-11,C001792,,Serbia,web,completed,card,317.43,16.6,300.83
O0024232,2023-02-10,C006121,,Cyprus,mobile_app,completed,card,916.92,0,916.92
O0024233,2024-05-02,C006521,,Cyprus,web,completed,card,54.24,0,54.24
O0024234,2025-04-29,C008183,,Cyprus,mobile_app,completed,card,155.46,1.55,153.91
O0024235,2025-09-22,C002714,S001,Cyprus,store,completed,card,84.07,0,84.07
O0024236,2023-12-06,C009888,,Serbia,web,completed,card,177.19,1.74,175.45
O0024237,2025-08-22,C008500,S013,Cyprus,store,completed,cash,64.14,0,64.14
O0024238,2024-03-21,C010614,,Serbia,web,completed,card,1026.7,11.14,1015.56
O0024239,2023-05-04,C005605,S004,Serbia,store,completed,card,493.22,14.79,478.43
O0024240,2024-10-04,C009292,,Cyprus,web,completed,card,135.52,0.8,134.72
O0024241,2024-03-09,C005034,,Cyprus,web,completed,card,216.97,4.08,212.89
O0024242,2025-02-08,C006256,,Serbia,mobile_app,completed,card,244.93,0,244.93
O0024243,2025-08-22,C006645,,Cyprus,web,completed,card,100.15,2.12,98.03
O0024244,2023-09-02,C001367,,Cyprus,marketplace,completed,card,57.25,0,57.25
O0024245,2024-05-14,C005158,,Cyprus,web,cancelled,card,510.56,2.2,508.36
O0024246,2023-12-16,C003989,,Cyprus,web,completed,card,426.38,0.31,426.07
O0024247,2023-09-23,C006198,S006,Cyprus,store,completed,card,3297.76,0,3297.76
O0024248,2023-05-11,C001047,S010,Serbia,store,completed,card,210.18,0,210.18
O0024249,2025-10-17,C008191,,Serbia,web,completed,card,89.97,5.82,84.15
O0024250,2024-09-11,C003889,S004,Serbia,store,completed,card,12.9,0.65,12.25
O0024251,2024-12-31,C003776,,Serbia,marketplace,refunded,card,131.21,0.28,130.93
O0024252,2025-07-09,C005198,,Cyprus,web,completed,card,89.06,1.63,87.43
O0024253,2024-12-24,C008097,,Cyprus,web,cancelled,wallet,45.85,0,45.85
O0024254,2024-11-25,C003737,S004,Serbia,store,completed,card,27.8,4.17,23.63
O0024255,2025-11-18,C000140,,Serbia,mobile_app,completed,card,574.82,0,574.82
O0024256,2023-11-29,C006363,,Cyprus,web,completed,wallet,95.49,3.32,92.17
O0024257,2025-10-18,C009445,,Cyprus,web,completed,wallet,529.4,0,529.4
O0024258,2023-11-05,C003631,,Serbia,mobile_app,completed,card,204.89,30.73,174.16
O0024259,2023-05-16,C003926,,Serbia,mobile_app,completed,wallet,898.25,30.69,867.56
O0024260,2025-08-23,C011070,,Serbia,web,completed,card,201,0,201
O0024261,2023-04-05,C001279,,Serbia,web,completed,bank_transfer,510.02,0,510.02
O0024262,2023-12-03,C011573,,Cyprus,web,completed,card,10.23,0,10.23
O0024263,2024-05-21,C007661,,Cyprus,web,refunded,card,602.18,37.53,564.65
O0024264,2023-09-19,C007669,,Serbia,mobile_app,completed,card,102.95,0,102.95
O0024265,2024-02-24,C007295,,Cyprus,marketplace,completed,card,63.21,0,63.21
O0024266,2023-09-28,C003775,,Serbia,web,completed,wallet,287.38,0.27,287.11
O0024267,2023-06-04,C000254,S013,Cyprus,store,completed,wallet,29.25,0,29.25
O0024268,2025-06-25,C009754,,Cyprus,mobile_app,completed,card,82.64,3.31,79.33
O0024269,2025-09-10,C010956,,Cyprus,mobile_app,completed,card,531.85,3.42,528.43
O0024270,2025-03-01,C000221,,Cyprus,mobile_app,completed,card,724.8,0,724.8
O0024271,2023-05-02,C003044,,Cyprus,marketplace,completed,card,46.96,0,46.96
O0024272,2025-02-17,C004288,,Serbia,mobile_app,completed,card,210.16,0,210.16
O0024273,2024-10-25,C010753,,Serbia,mobile_app,completed,card,130.36,0,130.36
O0024274,2025-11-17,C006895,,Serbia,web,completed,card,58.21,0,58.21
O0024275,2024-12-28,C007888,S014,Serbia,store,completed,card,131.19,0,131.19
O0024276,2024-12-01,C011326,,Cyprus,marketplace,completed,card,12.09,0,12.09
O0024277,2024-12-12,C002562,,Cyprus,marketplace,completed,wallet,55.32,6.64,48.68
O0024278,2025-04-24,C002344,,Serbia,web,completed,bank_transfer,108.83,1.97,106.86
O0024279,2023-10-04,C010101,,Serbia,mobile_app,completed,card,180.59,6.49,174.1
O0024280,2023-04-27,C009441,,Cyprus,web,completed,wallet,89.49,0,89.49
O0024281,2023-12-27,C007411,,Serbia,mobile_app,completed,card,550.52,0,550.52
O0024282,2023-05-13,C010839,,Cyprus,mobile_app,cancelled,wallet,23.61,0,23.61
O0024283,2025-10-04,C008046,,Serbia,web,completed,card,7.87,0,7.87
O0024284,2025-11-09,C002573,,Serbia,web,completed,bank_transfer,639.48,28.56,610.92
O0024285,2023-04-09,C007584,,Cyprus,web,completed,bank_transfer,133.94,8.53,125.41
O0024286,2025-03-02,C011796,,Cyprus,mobile_app,completed,card,60.65,0,60.65
O0024287,2023-03-21,C003392,S001,Cyprus,store,completed,card,280.49,0,280.49
O0024288,2023-01-01,C006348,S008,Cyprus,store,completed,card,300.99,26.12,274.87
O0024289,2023-01-19,C011234,,Serbia,mobile_app,completed,card,88.4,7.96,80.44
O0024290,2025-06-26,C004299,,Serbia,mobile_app,completed,bank_transfer,45.44,3.18,42.26
O0024291,2024-10-06,C006101,,Cyprus,mobile_app,completed,card,38.07,0,38.07
O0024292,2025-11-19,C004642,,Cyprus,mobile_app,completed,card,540.6,0,540.6
O0024293,2023-03-12,C001537,,Cyprus,marketplace,completed,wallet,658.79,41.78,617.01
O0024294,2023-09-02,C005903,,Cyprus,mobile_app,completed,card,64.38,0,64.38
O0024295,2023-09-28,C001970,S012,Serbia,store,completed,cash,567.51,22.7,544.81
O0024296,2023-08-19,C009946,,Cyprus,web,completed,card,230.64,0,230.64
O0024297,2023-07-09,C006458,,Cyprus,mobile_app,cancelled,card,358.58,21.34,337.24
O0024298,2023-09-25,C004817,,Cyprus,web,completed,card,999.89,10.86,989.03
O0024299,2025-07-15,C007786,,Serbia,marketplace,completed,card,190.35,5.45,184.9
O0024300,2025-12-25,C006420,S017,Cyprus,store,completed,card,81.16,0.24,80.92
O0024301,2025-07-18,C008587,,Serbia,web,refunded,card,101.31,4.05,97.26
O0024302,2023-06-06,C001153,,Cyprus,marketplace,completed,wallet,487.18,2.1,485.08
O0024303,2023-03-24,C010432,,Serbia,web,completed,wallet,784.41,13.11,771.3
O0024304,2024-08-13,C002479,,Serbia,mobile_app,completed,card,142.24,8.53,133.71
O0024305,2023-09-16,C003647,,Cyprus,web,completed,wallet,164.95,0,164.95
O0024306,2025-11-27,C004314,,Serbia,marketplace,completed,wallet,599.4,74.02,525.38
O0024307,2023-04-25,C009904,,Cyprus,mobile_app,completed,card,29.41,2.06,27.35
O0024308,2023-11-28,C008170,,Serbia,web,completed,card,241.82,0,241.82
O0024309,2024-04-09,C009945,,Cyprus,mobile_app,completed,bank_transfer,90.26,0.41,89.85
O0024310,2023-12-19,C002703,S011,Cyprus,store,completed,card,464.01,5,459.01
O0024311,2025-04-15,C001093,,Cyprus,web,completed,card,193.33,0,193.33
O0024312,2023-04-20,C006606,,Cyprus,web,completed,card,7.02,0,7.02
O0024313,2024-04-27,C002899,S008,Cyprus,store,completed,card,925.08,31.85,893.23
