order_item_id,order_id,product_id,quantity,unit_price_eur,discount_pct,line_net_amount_eur
I00071140,O0035876,P0025,1,16.96,0.07,15.77
I00071141,O0035877,P0075,1,13.02,0,13.02
I00071142,O0035878,P0219,1,177.87,0.1,160.08
I00071143,O0035878,P0218,1,19.23,0.01,19.04
I00071144,O0035879,P0199,1,229.92,0.03,223.02
I00071145,O0035880,P0070,1,82.52,0,82.52
I00071146,O0035881,P0116,1,71.22,0,71.22
I00071147,O0035881,P0202,1,44.22,0,44.22
I00071148,O0035881,P0107,1,11.36,0,11.36
I00071149,O0035882,P0001,1,129.58,0.01,128.28
I00071150,O0035883,P0010,1,84.15,0,84.15
I00071151,O0035883,P0210,1,48.42,0,48.42
I00071152,O0035884,P0064,1,63.04,0.06,59.26
I00071153,O0035885,P0127,1,11.4,0.07,10.6
I00071154,O0035886,P0055,1,101.14,0,101.14
I00071155,O0035886,P0044,1,38.97,0.07,36.24
I00071156,O0035887,P0133,2,27.01,0,54.02
I00071157,O0035887,P0036,2,119.37,0,238.74
I00071158,O0035888,P0033,1,165.91,0.02,162.59
I00071159,O0035889,P0039,1,17.68,0,17.68
I00071160,O0035889,P0238,1,78.39,0,78.39
I00071161,O0035890,P0025,2,17.31,0.07,32.2
I00071162,O0035890,P0090,1,26.1,0.03,25.32
I00071163,O0035891,P0024,1,103.46,0,103.46
I00071164,O0035891,P0030,1,68.91,0,68.91
I00071165,O0035892,P0202,2,45.35,0.06,85.26
I00071166,O0035893,P0159,1,100.36,0,100.36
I00071167,O0035893,P0140,1,14.22,0.14,12.23
I00071168,O0035894,P0138,1,9.76,0,9.76
I00071169,O0035895,P0145,1,17.89,0,17.89
I00071170,O0035895,P0121,1,88.35,0,88.35
I00071171,O0035895,P0030,1,66.57,0.02,65.24
I00071172,O0035895,P0185,1,29.23,0.07,27.18
I00071173,O0035895,P0137,1,730.88,0,730.88
I00071174,O0035895,P0070,2,82.02,0,164.04
I00071175,O0035896,P0098,1,672.68,0.03,652.5
I00071176,O0035896,P0050,1,183.98,0,183.98
I00071177,O0035896,P0134,1,320.5,0.01,317.29
I00071178,O0035897,P0082,1,14.35,0.07,13.35
I00071179,O0035897,P0139,1,129.15,0,129.15
I00071180,O0035898,P0155,1,27.83,0,27.83
I00071181,O0035898,P0196,1,119.03,0,119.03
I00071182,O0035898,P0035,2,25.37,0.07,47.19
I00071183,O0035898,P0097,1,9.89,0.06,9.3
I00071184,O0035899,P0197,1,13.11,0.01,12.98
I00071185,O0035899,P0083,1,77,0,77
I00071186,O0035899,P0056,1,141.79,0.03,137.54
I00071187,O0035899,P0186,2,60.56,0.07,112.64
I00071188,O0035899,P0099,1,110.17,0,110.17
I00071189,O0035900,P0005,1,83.87,0,83.87
I00071190,O0035901,P0232,1,11.5,0,11.5
I00071191,O0035901,P0165,1,39.27,0,39.27
I00071192,O0035902,P0159,1,103.46,0.05,98.29
I00071193,O0035902,P0188,1,56.94,0.03,55.23
I00071194,O0035903,P0012,1,184.43,0,184.43
I00071195,O0035903,P0234,2,414.33,0.05,787.23
I00071196,O0035904,P0235,2,710.46,0,1420.92
I00071197,O0035905,P0013,2,9.32,0,18.64
I00071198,O0035905,P0141,2,253.99,0.09,462.26
I00071199,O0035906,P0049,1,78.47,0.08,72.19
I00071200,O0035906,P0032,1,52.58,0,52.58
I00071201,O0035907,P0226,1,9.97,0.05,9.47
I00071202,O0035907,P0100,1,1.65,0,1.65
I00071203,O0035907,P0160,1,56.39,0,56.39
I00071204,O0035907,P0145,1,17.74,0.03,17.21
I00071205,O0035907,P0078,1,86.18,0.08,79.29
I00071206,O0035908,P0164,1,67.33,0,67.33
I00071207,O0035908,P0021,1,7.04,0.06,6.62
I00071208,O0035908,P0207,1,78.78,0.04,75.63
I00071209,O0035908,P0063,1,764.9,0,764.9
I00071210,O0035909,P0167,2,54.43,0,108.86
I00071211,O0035909,P0068,1,13.71,0.1,12.34
I00071212,O0035909,P0176,1,218.47,0,218.47
I00071213,O0035910,P0049,1,79.24,0.05,75.28
I00071214,O0035911,P0168,1,77.61,0,77.61
I00071215,O0035912,P0135,1,133.41,0,133.41
I00071216,O0035912,P0207,1,81.34,0.01,80.53
I00071217,O0035913,P0234,1,407.59,0.07,379.06
I00071218,O0035914,P0125,1,83.75,0.1,75.37
I00071219,O0035914,P0047,2,8.67,0,17.34
I00071220,O0035914,P0103,3,97.32,0,291.96
I00071221,O0035914,P0045,2,61.27,0,122.54
I00071222,O0035915,P0028,1,341.3,0,341.3
I00071223,O0035916,P0223,1,83.75,0,83.75
I00071224,O0035917,P0223,1,84.45,0.08,77.69
I00071225,O0035918,P0103,1,104.7,0,104.7
I00071226,O0035918,P0020,1,39.05,0,39.05
I00071227,O0035918,P0166,1,562.59,0,562.59
I00071228,O0035918,P0155,1,28.26,0,28.26
I00071229,O0035919,P0178,1,3.5,0.01,3.46
I00071230,O0035919,P0029,1,22.8,0.09,20.75
I00071231,O0035920,P0070,1,85.03,0,85.03
I00071232,O0035921,P0072,1,36.72,0.02,35.99
I00071233,O0035921,P0162,1,104.75,0.01,103.7
I00071234,O0035921,P0221,2,5.25,0,10.5
I00071235,O0035922,P0048,4,30.34,0.05,115.29
I00071236,O0035923,P0151,1,84.51,0,84.51
I00071237,O0035924,P0027,1,92.09,0.07,85.64
I00071238,O0035924,P0231,2,36.47,0,72.94
I00071239,O0035924,P0141,1,256.23,0.08,235.73
I00071240,O0035925,P0238,1,78.87,0,78.87
I00071241,O0035926,P0160,1,59.11,0,59.11
I00071242,O0035926,P0182,1,127.36,0,127.36
I00071243,O0035927,P0109,1,84.8,0.05,80.56
I00071244,O0035928,P0035,1,27.06,0,27.06
I00071245,O0035928,P0196,1,116.64,0.01,115.47
I00071246,O0035928,P0001,1,132.18,0,132.18
I00071247,O0035928,P0046,1,6.49,0.08,5.97
I00071248,O0035929,P0148,1,74.59,0.03,72.35
I00071249,O0035930,P0116,1,69.4,0.1,62.46
I00071250,O0035931,P0004,1,40.71,0,40.71
I00071251,O0035931,P0087,1,85.71,0.09,78
I00071252,O0035931,P0045,2,61.06,0.03,118.46
I00071253,O0035931,P0143,1,72.14,0,72.14
I00071254,O0035932,P0093,1,53.63,0,53.63
I00071255,O0035933,P0147,1,74.66,0.04,71.67
I00071256,O0035934,P0214,1,36.71,0.04,35.24
I00071257,O0035935,P0179,1,356.08,0,356.08
I00071258,O0035935,P0039,1,17.93,0,17.93
I00071259,O0035936,P0148,1,78.78,0.01,77.99
I00071260,O0035936,P0044,1,37.42,0,37.42
I00071261,O0035937,P0031,2,277.17,0.04,532.17
I00071262,O0035937,P0122,2,416.8,0,833.6
I00071263,O0035938,P0167,2,55.98,0,111.96
I00071264,O0035939,P0130,1,108.04,0.15,91.83
I00071265,O0035940,P0076,1,8.2,0,8.2
I00071266,O0035941,P0239,1,19.81,0,19.81
I00071267,O0035942,P0137,2,766.43,0,1532.86
I00071268,O0035943,P0037,1,142.31,0,142.31
I00071269,O0035943,P0176,1,224.24,0.05,213.03
I00071270,O0035944,P0163,1,127.59,0.07,118.66
I00071271,O0035944,P0239,1,20.67,0,20.67
I00071272,O0035945,P0068,1,13.08,0.12,11.51
I00071273,O0035946,P0079,2,21.2,0,42.4
I00071274,O0035947,P0191,2,74.63,0,149.26
I00071275,O0035947,P0147,1,72.79,0,72.79
I00071276,O0035948,P0146,1,34.47,0.11,30.68
I00071277,O0035948,P0176,1,227.46,0.08,209.26
I00071278,O0035949,P0083,1,77.07,0,77.07
I00071279,O0035949,P0070,3,84.17,0,252.51
I00071280,O0035949,P0010,1,81.19,0,81.19
I00071281,O0035949,P0105,1,52.19,0.08,48.01
I00071282,O0035950,P0094,1,43.52,0.12,38.3
I00071283,O0035950,P0196,1,120.59,0,120.59
I00071284,O0035950,P0053,1,9.34,0,9.34
I00071285,O0035951,P0126,2,200.79,0,401.58
I00071286,O0035952,P0199,1,223.99,0,223.99
I00071287,O0035953,P0108,1,294.58,0,294.58
I00071288,O0035953,P0235,1,717.98,0,717.98
I00071289,O0035954,P0061,1,20.41,0.14,17.55
I00071290,O0035954,P0138,1,10.16,0.16,8.53
I00071291,O0035954,P0025,1,17.01,0.15,14.46
I00071292,O0035955,P0154,1,98.41,0.06,92.51
I00071293,O0035956,P0148,1,77.02,0,77.02
I00071294,O0035957,P0221,1,5.46,0.05,5.19
I00071295,O0035957,P0026,1,25.89,0,25.89
I00071296,O0035958,P0184,1,101.65,0.07,94.53
I00071297,O0035959,P0075,2,12.97,0,25.94
I00071298,O0035960,P0221,1,5.39,0,5.39
I00071299,O0035961,P0041,4,85.39,0.14,293.74
I00071300,O0035962,P0007,1,95.09,0,95.09
I00071301,O0035963,P0003,1,66.14,0,66.14
I00071302,O0035963,P0062,3,4.95,0.02,14.55
I00071303,O0035964,P0195,1,540.75,0.12,475.86
I00071304,O0035965,P0014,1,236.65,0,236.65
I00071305,O0035966,P0063,1,724.86,0,724.86
I00071306,O0035967,P0035,1,26.32,0.15,22.37
I00071307,O0035967,P0145,1,17.89,0.04,17.17
I00071308,O0035968,P0023,1,74.03,0,74.03
I00071309,O0035968,P0093,1,55.67,0.02,54.56
I00071310,O0035968,P0108,1,285.42,0.04,274
I00071311,O0035969,P0193,2,51.45,0,102.9
I00071312,O0035970,P0165,2,40.13,0.04,77.05
I00071313,O0035970,P0058,1,39.06,0,39.06
I00071314,O0035970,P0167,1,55.78,0,55.78
I00071315,O0035971,P0130,2,102.03,0.04,195.9
I00071316,O0035971,P0202,2,44.21,0.01,87.54
I00071317,O0035972,P0076,1,7.94,0,7.94
I00071318,O0035973,P0027,1,88.9,0.02,87.12
I00071319,O0035973,P0222,1,10.81,0,10.81
I00071320,O0035973,P0097,1,9.41,0,9.41
I00071321,O0035974,P0044,1,39.17,0,39.17
I00071322,O0035974,P0203,1,70.52,0,70.52
I00071323,O0035975,P0206,1,56.94,0.14,48.97
I00071324,O0035975,P0166,1,575.25,0.12,506.22
I00071325,O0035975,P0088,1,62.28,0.15,52.94
I00071326,O0035975,P0100,1,1.62,0,1.62
I00071327,O0035976,P0013,1,9.23,0,9.23
I00071328,O0035976,P0181,1,269.19,0,269.19
I00071329,O0035976,P0217,1,4.25,0.06,3.99
I00071330,O0035977,P0060,1,10.41,0.15,8.85
I00071331,O0035978,P0144,2,545.13,0.09,992.14
I00071332,O0035978,P0166,2,540.86,0.1,973.55
I00071333,O0035979,P0175,1,149.92,0,149.92
I00071334,O0035979,P0102,2,221.68,0.07,412.32
I00071335,O0035979,P0150,1,84.13,0.03,81.61
I00071336,O0035979,P0182,1,124.15,0,124.15
I00071337,O0035980,P0011,3,138.39,0.02,406.87
I00071338,O0035981,P0036,1,117.52,0.07,109.29
I00071339,O0035981,P0042,2,17.45,0.08,32.11
I00071340,O0035981,P0200,2,198.45,0,396.9
I00071341,O0035981,P0090,2,26.05,0,52.1
I00071342,O0035981,P0144,2,559.91,0,1119.82
I00071343,O0035982,P0236,1,224.4,0,224.4
I00071344,O0035982,P0220,1,9.71,0,9.71
I00071345,O0035982,P0097,1,9.92,0,9.92
I00071346,O0035983,P0194,1,46.57,0,46.57
I00071347,O0035983,P0059,1,218.98,0,218.98
I00071348,O0035983,P0025,1,16.42,0.09,14.94
I00071349,O0035984,P0164,1,65.96,0,65.96
I00071350,O0035984,P0189,1,40.07,0,40.07
I00071351,O0035985,P0107,1,11.62,0.05,11.04
I00071352,O0035986,P0158,1,16.31,0.01,16.15
I00071353,O0035987,P0216,2,57.94,0.05,110.09
I00071354,O0035987,P0167,1,54.3,0,54.3
I00071355,O0035987,P0069,1,76.92,0,76.92
I00071356,O0035988,P0014,1,246.72,0.06,231.92
I00071357,O0035989,P0005,1,86.51,0,86.51
I00071358,O0035989,P0190,1,54.01,0.06,50.77
I00071359,O0035990,P0096,1,99.3,0,99.3
I00071360,O0035991,P0169,1,57.09,0,57.09
I00071361,O0035991,P0105,1,49.23,0.05,46.77
I00071362,O0035991,P0176,1,227.44,0.03,220.62
I00071363,O0035991,P0149,1,80.6,0.01,79.79
I00071364,O0035991,P0022,1,58.58,0.03,56.82
I00071365,O0035992,P0045,1,61.2,0.08,56.3
I00071366,O0035992,P0105,1,52.15,0,52.15
I00071367,O0035992,P0060,2,10.4,0,20.8
I00071368,O0035992,P0212,1,82.89,0.05,78.75
I00071369,O0035993,P0197,2,12.83,0.01,25.4
I00071370,O0035993,P0012,1,181.01,0,181.01
I00071371,O0035993,P0101,1,19.63,0.07,18.26
I00071372,O0035994,P0214,3,37.52,0.01,111.43
I00071373,O0035994,P0005,1,84.24,0,84.24
I00071374,O0035995,P0079,1,21.27,0,21.27
I00071375,O0035995,P0228,1,63.78,0.1,57.4
I00071376,O0035996,P0226,1,10.11,0.06,9.5
I00071377,O0035997,P0113,1,436.01,0,436.01
I00071378,O0035998,P0198,3,59.79,0,179.37
I00071379,O0035998,P0196,1,114.34,0,114.34
I00071380,O0035999,P0145,1,17.24,0,17.24
I00071381,O0036000,P0072,1,36.27,0,36.27
I00071382,O0036000,P0083,1,78.45,0,78.45
I00071383,O0036001,P0084,1,36.63,0,36.63
I00071384,O0036001,P0078,1,87.69,0,87.69
I00071385,O0036002,P0221,1,5.27,0,5.27
I00071386,O0036003,P0115,1,70.52,0,70.52
I00071387,O0036003,P0194,2,46.1,0,92.2
I00071388,O0036004,P0122,1,421.21,0,421.21
I00071389,O0036004,P0173,1,128.86,0,128.86
I00071390,O0036005,P0044,2,38.26,0,76.52
I00071391,O0036006,P0102,1,207.95,0.1,187.15
I00071392,O0036007,P0163,1,127.03,0,127.03
I00071393,O0036007,P0152,1,401.77,0,401.77
I00071394,O0036008,P0006,3,98.45,0,295.35
I00071395,O0036008,P0214,2,37.63,0.02,73.75
I00071396,O0036009,P0189,1,41.66,0.01,41.24
I00071397,O0036009,P0111,1,48.29,0,48.29
I00071398,O0036009,P0059,1,216.74,0.1,195.07
I00071399,O0036010,P0071,1,108,0.13,93.96
I00071400,O0036010,P0210,1,48.09,0,48.09
I00071401,O0036011,P0128,2,677.3,0,1354.6
I00071402,O0036012,P0226,2,10.23,0.03,19.85
I00071403,O0036012,P0114,1,116.53,0.08,107.21
I00071404,O0036013,P0206,1,55.28,0.07,51.41
I00071405,O0036014,P0078,2,85.88,0.17,142.56
I00071406,O0036015,P0083,1,81.1,0.04,77.86
I00071407,O0036015,P0230,1,229.63,0,229.63
I00071408,O0036015,P0059,1,203.71,0,203.71
I00071409,O0036016,P0214,1,37.98,0,37.98
I00071410,O0036017,P0002,1,176,0.1,158.4
I00071411,O0036018,P0166,3,567.3,0.06,1599.79
I00071412,O0036019,P0124,1,15.97,0.05,15.17
I00071413,O0036020,P0092,3,7.68,0,23.04
I00071414,O0036021,P0017,1,190.63,0,190.63
I00071415,O0036021,P0220,1,9.19,0,9.19
I00071416,O0036021,P0041,1,88.74,0,88.74
I00071417,O0036022,P0110,1,806.73,0,806.73
I00071418,O0036022,P0188,1,57.51,0,57.51
I00071419,O0036023,P0011,1,133.4,0,133.4
I00071420,O0036023,P0089,1,11.36,0,11.36
I00071421,O0036024,P0053,1,9.7,0,9.7
I00071422,O0036025,P0164,1,68.1,0,68.1
I00071423,O0036025,P0042,1,16.58,0.08,15.25
I00071424,O0036025,P0179,1,373.38,0.07,347.24
I00071425,O0036025,P0088,1,63.84,0,63.84
I00071426,O0036026,P0089,1,11.94,0,11.94
I00071427,O0036027,P0002,1,180.58,0.13,157.1
I00071428,O0036028,P0175,1,145.09,0,145.09
I00071429,O0036028,P0151,2,81.4,0,162.8
I00071430,O0036028,P0229,1,29.48,0.01,29.19
I00071431,O0036029,P0077,1,139.4,0,139.4
I00071432,O0036030,P0124,1,15.73,0.04,15.1
I00071433,O0036030,P0174,1,43.41,0,43.41
I00071434,O0036030,P0128,1,683.75,0,683.75
I00071435,O0036031,P0057,1,38.11,0,38.11
I00071436,O0036031,P0137,1,725.41,0,725.41
I00071437,O0036032,P0231,1,36.91,0,36.91
I00071438,O0036033,P0019,1,377.42,0,377.42
I00071439,O0036033,P0083,2,76.75,0,153.5
I00071440,O0036034,P0033,1,160.99,0.06,151.33
I00071441,O0036035,P0103,1,103.18,0,103.18
I00071442,O0036036,P0070,1,78.82,0.06,74.09
I00071443,O0036036,P0201,1,8.26,0,8.26
I00071444,O0036036,P0078,1,86.86,0,86.86
I00071445,O0036037,P0136,1,61.47,0,61.47
I00071446,O0036037,P0027,1,86.44,0,86.44
I00071447,O0036037,P0083,1,78.18,0.09,71.14
I00071448,O0036037,P0035,1,26.61,0,26.61
I00071449,O0036037,P0158,1,16.42,0,16.42
I00071450,O0036038,P0102,1,220.11,0,220.11
I00071451,O0036038,P0135,1,133.98,0,133.98
I00071452,O0036038,P0058,1,39.05,0.08,35.93
I00071453,O0036039,P0183,1,12.28,0.02,12.03
I00071454,O0036039,P0202,1,45.54,0,45.54
I00071455,O0036040,P0197,1,13.21,0,13.21
I00071456,O0036041,P0031,1,277.76,0,277.76
I00071457,O0036041,P0124,1,15.95,0,15.95
I00071458,O0036042,P0223,1,83.18,0.09,75.69
I00071459,O0036042,P0045,2,63.51,0,127.02
I00071460,O0036042,P0147,1,70.1,0.17,58.18
I00071461,O0036043,P0017,1,185.26,0,185.26
I00071462,O0036043,P0214,1,35.74,0,35.74
I00071463,O0036044,P0185,1,27.8,0.01,27.52
I00071464,O0036045,P0179,2,382,0.04,733.44
I00071465,O0036045,P0143,1,72.31,0,72.31
I00071466,O0036046,P0125,1,87.81,0.04,84.3
I00071467,O0036047,P0074,1,12.12,0,12.12
I00071468,O0036047,P0103,1,102.96,0.04,98.84
I00071469,O0036048,P0103,1,100.1,0,100.1
I00071470,O0036049,P0141,1,251.83,0,251.83
I00071471,O0036049,P0017,1,189.31,0,189.31
I00071472,O0036049,P0058,3,37.49,0,112.47
I00071473,O0036049,P0083,1,79.79,0,79.79
I00071474,O0036049,P0167,2,56.31,0,112.62
I00071475,O0036050,P0178,1,3.59,0.01,3.55
I00071476,O0036050,P0063,1,723.89,0,723.89
I00071477,O0036050,P0082,1,14.75,0.02,14.45
I00071478,O0036051,P0157,1,87.69,0.08,80.67
I00071479,O0036052,P0159,1,104.42,0.06,98.15
I00071480,O0036053,P0140,1,14.14,0,14.14
I00071481,O0036054,P0229,1,28.63,0,28.63
I00071482,O0036055,P0138,2,10.2,0,20.4
I00071483,O0036056,P0123,2,89.55,0,179.1
I00071484,O0036056,P0213,2,103.46,0.08,190.37
I00071485,O0036057,P0134,1,324.47,0,324.47
I00071486,O0036058,P0212,1,83.74,0.03,81.23
I00071487,O0036058,P0169,1,58.66,0.02,57.49
I00071488,O0036058,P0161,2,70.94,0.08,130.53
I00071489,O0036059,P0081,1,10.29,0.03,9.98
I00071490,O0036060,P0131,3,6.72,0.05,19.15
I00071491,O0036060,P0197,1,12.95,0.08,11.91
I00071492,O0036061,P0097,2,9.85,0,19.7
I00071493,O0036061,P0061,1,21.28,0,21.28
I00071494,O0036062,P0146,1,34.87,0.01,34.52
I00071495,O0036062,P0137,1,729.26,0.1,656.33
I00071496,O0036062,P0095,1,38.42,0.06,36.11
I00071497,O0036062,P0057,1,36.88,0.03,35.77
I00071498,O0036062,P0222,1,10.87,0,10.87
I00071499,O0036063,P0170,1,79.41,0.09,72.26
I00071500,O0036064,P0176,1,224.08,0.08,206.15
I00071501,O0036065,P0140,1,13.27,0.04,12.74
I00071502,O0036066,P0026,1,25.48,0.02,24.97
I00071503,O0036067,P0164,1,67.36,0,67.36
I00071504,O0036067,P0007,1,94.93,0,94.93
I00071505,O0036067,P0140,1,14.03,0.17,11.64
I00071506,O0036068,P0089,1,11.7,0.13,10.18
I00071507,O0036068,P0199,1,225.29,0.05,214.03
I00071508,O0036069,P0171,1,13.21,0,13.21
I00071509,O0036070,P0112,1,110.37,0,110.37
I00071510,O0036071,P0127,3,11.1,0.03,32.3
I00071511,O0036072,P0212,1,83.88,0,83.88
I00071512,O0036072,P0178,1,3.68,0,3.68
I00071513,O0036072,P0036,3,120.04,0.02,352.92
I00071514,O0036073,P0226,1,9.97,0.18,8.18
I00071515,O0036074,P0182,1,124.26,0.03,120.53
I00071516,O0036074,P0013,1,9.27,0,9.27
I00071517,O0036075,P0037,1,138.16,0.09,125.73
I00071518,O0036075,P0085,1,260.27,0,260.27
I00071519,O0036075,P0064,1,62.49,0.09,56.87
I00071520,O0036075,P0010,1,83.37,0,83.37
I00071521,O0036076,P0237,1,55.35,0.13,48.15
I00071522,O0036077,P0016,1,96.02,0.04,92.18
I00071523,O0036077,P0222,1,11.41,0.04,10.95
I00071524,O0036078,P0192,1,28.08,0,28.08
I00071525,O0036079,P0198,2,63,0.08,115.92
I00071526,O0036079,P0064,1,66.02,0,66.02
I00071527,O0036080,P0144,1,529.24,0,529.24
I00071528,O0036081,P0124,1,15.48,0.05,14.71
I00071529,O0036082,P0154,1,96.22,0,96.22
I00071530,O0036082,P0126,1,202.15,0,202.15
I00071531,O0036082,P0218,1,19.13,0,19.13
I00071532,O0036082,P0085,1,253.45,0,253.45
I00071533,O0036083,P0139,1,136.78,0,136.78
I00071534,O0036083,P0101,1,20.11,0,20.11
I00071535,O0036083,P0058,1,37.91,0,37.91
I00071536,O0036084,P0038,1,68.4,0,68.4
I00071537,O0036085,P0137,1,747.46,0.09,680.19
I00071538,O0036085,P0161,1,70.5,0,70.5
I00071539,O0036086,P0086,1,121.4,0,121.4
I00071540,O0036087,P0237,1,53.88,0.04,51.72
I00071541,O0036087,P0028,3,344.17,0,1032.51
I00071542,O0036088,P0142,1,133.64,0.07,124.29
I00071543,O0036088,P0160,1,57.37,0.17,47.62
I00071544,O0036088,P0150,2,85.43,0,170.86
I00071545,O0036088,P0135,1,130.27,0.11,115.94
I00071546,O0036089,P0083,1,78.82,0,78.82
I00071547,O0036090,P0069,1,79.93,0.09,72.74
I00071548,O0036091,P0091,1,47.15,0,47.15
I00071549,O0036091,P0035,1,25.18,0,25.18
I00071550,O0036092,P0120,1,10.1,0.06,9.49
I00071551,O0036093,P0012,1,187.09,0.02,183.35
I00071552,O0036093,P0192,2,26.29,0.02,51.53
I00071553,O0036093,P0031,2,266.77,0,533.54
I00071554,O0036093,P0066,1,186.54,0,186.54
I00071555,O0036093,P0161,1,69.47,0,69.47
I00071556,O0036094,P0092,2,7.52,0.07,13.99
I00071557,O0036094,P0048,1,30.2,0.02,29.6
I00071558,O0036095,P0036,1,114.27,0,114.27
I00071559,O0036096,P0196,1,119.56,0,119.56
I00071560,O0036096,P0174,1,45.13,0,45.13
I00071561,O0036096,P0199,1,238.77,0,238.77
I00071562,O0036096,P0114,1,118.78,0,118.78
I00071563,O0036097,P0016,1,95.91,0,95.91
I00071564,O0036097,P0233,1,93.17,0,93.17
I00071565,O0036097,P0123,1,83.71,0,83.71
I00071566,O0036098,P0139,2,131.87,0,263.74
I00071567,O0036099,P0166,1,547.55,0,547.55
I00071568,O0036099,P0027,2,92.15,0,184.3
I00071569,O0036100,P0115,1,69.45,0.03,67.37
I00071570,O0036101,P0068,2,13.52,0,27.04
I00071571,O0036101,P0196,1,115.43,0.01,114.28
I00071572,O0036101,P0216,1,59.73,0.01,59.13
I00071573,O0036102,P0215,2,214.56,0,429.12
I00071574,O0036103,P0038,1,69.51,0.01,68.81
I00071575,O0036103,P0083,2,80.84,0,161.68
I00071576,O0036103,P0212,1,80.16,0.09,72.95
I00071577,O0036104,P0158,1,16.43,0,16.43
I00071578,O0036104,P0037,1,138.87,0.07,129.15
I00071579,O0036104,P0028,1,330.51,0,330.51
I00071580,O0036105,P0089,2,11.45,0,22.9
I00071581,O0036106,P0034,2,27.61,0,55.22
I00071582,O0036106,P0064,1,64.37,0.04,61.8
I00071583,O0036106,P0228,2,60.93,0,121.86
I00071584,O0036106,P0233,1,91.53,0,91.53
I00071585,O0036106,P0207,1,78.42,0.01,77.64
I00071586,O0036107,P0135,1,133.4,0,133.4
I00071587,O0036107,P0236,2,237.85,0,475.7
I00071588,O0036108,P0096,2,94.56,0,189.12
I00071589,O0036108,P0102,2,222.89,0,445.78
I00071590,O0036109,P0083,1,81.87,0,81.87
I00071591,O0036109,P0033,1,165.01,0.03,160.06
I00071592,O0036109,P0100,2,1.71,0,3.42
I00071593,O0036109,P0107,1,12.01,0.07,11.17
I00071594,O0036110,P0173,3,131.04,0,393.12
I00071595,O0036110,P0237,1,52.6,0.08,48.39
I00071596,O0036110,P0086,1,116.68,0.02,114.35
I00071597,O0036110,P0063,1,745.46,0.09,678.37
I00071598,O0036111,P0014,1,236.49,0.06,222.3
I00071599,O0036112,P0187,1,226.82,0,226.82
I00071600,O0036112,P0168,2,74.1,0,148.2
I00071601,O0036113,P0019,1,386.33,0.09,351.56
I00071602,O0036113,P0050,1,185.97,0.04,178.53
I00071603,O0036113,P0167,1,54.83,0.08,50.44
I00071604,O0036114,P0162,1,109.36,0.07,101.7
I00071605,O0036115,P0069,1,81.11,0.06,76.24
I00071606,O0036116,P0160,2,56.86,0,113.72
I00071607,O0036117,P0067,1,165.4,0.06,155.48
I00071608,O0036117,P0155,1,29.23,0,29.23
I00071609,O0036118,P0134,2,343.52,0,687.04
I00071610,O0036118,P0093,1,54.7,0,54.7
I00071611,O0036118,P0217,1,4.21,0,4.21
I00071612,O0036119,P0159,1,99.54,0,99.54
I00071613,O0036120,P0156,1,25.53,0.02,25.02
I00071614,O0036121,P0083,1,79.74,0.07,74.16
I00071615,O0036121,P0002,1,178.2,0,178.2
I00071616,O0036122,P0086,1,115.99,0,115.99
I00071617,O0036122,P0119,1,54.52,0.09,49.61
I00071618,O0036122,P0108,1,297,0,297
I00071619,O0036123,P0005,1,88.9,0.08,81.79
I00071620,O0036123,P0050,1,191.37,0.02,187.54
I00071621,O0036123,P0150,1,81.66,0.1,73.49
I00071622,O0036123,P0026,1,26.93,0,26.93
I00071623,O0036123,P0175,1,147.83,0.03,143.4
I00071624,O0036124,P0183,1,12.57,0,12.57
I00071625,O0036124,P0064,1,64.17,0,64.17
I00071626,O0036124,P0051,1,40.14,0,40.14
I00071627,O0036124,P0191,1,73.43,0,73.43
I00071628,O0036125,P0131,1,7,0.09,6.37
I00071629,O0036126,P0198,1,60.3,0.03,58.49
I00071630,O0036127,P0097,1,9.94,0,9.94
I00071631,O0036127,P0099,1,108.68,0,108.68
I00071632,O0036127,P0200,1,196.58,0,196.58
I00071633,O0036127,P0232,1,11.99,0.04,11.51
I00071634,O0036127,P0106,2,597.95,0.06,1124.15
I00071635,O0036128,P0217,1,4.01,0,4.01
I00071636,O0036129,P0014,1,252.31,0,252.31
I00071637,O0036129,P0045,4,63.55,0,254.2
I00071638,O0036129,P0237,1,52.49,0.09,47.77
I00071639,O0036130,P0148,2,77.88,0.03,151.09
I00071640,O0036130,P0190,1,53.49,0,53.49
I00071641,O0036130,P0156,1,25.76,0,25.76
I00071642,O0036130,P0151,1,80.68,0.09,73.42
I00071643,O0036130,P0095,1,36.7,0,36.7
I00071644,O0036131,P0098,2,682.76,0.09,1242.62
I00071645,O0036131,P0052,4,505.97,0,2023.88
I00071646,O0036131,P0085,1,260.6,0,260.6
I00071647,O0036131,P0049,1,77.75,0,77.75
I00071648,O0036132,P0071,1,102.61,0,102.61
I00071649,O0036133,P0106,1,608.8,0,608.8
I00071650,O0036134,P0123,1,86.34,0,86.34
I00071651,O0036134,P0212,1,78.83,0,78.83
I00071652,O0036134,P0099,1,107.97,0.02,105.81
I00071653,O0036135,P0144,1,555.18,0.06,521.87
I00071654,O0036135,P0127,2,11.08,0,22.16
I00071655,O0036136,P0171,1,13.12,0,13.12
I00071656,O0036136,P0126,1,207.95,0.09,189.23
I00071657,O0036137,P0213,1,102.61,0.08,94.4
I00071658,O0036137,P0143,2,73.79,0,147.58
I00071659,O0036138,P0235,2,720.99,0.04,1384.3
