return_id,order_id,order_item_id,return_date,return_reason,refund_amount_eur,return_status
R0002548,O0035152,I00069669,2024-06-25,changed_mind,84.94,approved
R0002549,O0035155,I00069677,2023-04-15,wrong_size,373.82,approved
R0002550,O0035159,I00069686,2023-08-27,not_as_expected,37.58,approved
R0002551,O0035163,I00069690,2025-05-24,not_as_expected,83.22,approved
R0002552,O0035178,I00069716,2024-11-13,not_as_expected,693.14,approved
R0002553,O0035191,I00069744,2024-04-11,wrong_size,101.46,approved
R0002554,O0035207,I00069775,2025-04-19,not_as_expected,10.92,approved
R0002555,O0035210,I00069787,2024-11-24,changed_mind,1466.51,approved
R0002556,O0035220,I00069807,2025-10-29,not_as_expected,43.22,approved
R0002557,O0035226,I00069817,2025-01-13,wrong_size,78.88,approved
R0002558,O0035228,I00069819,2023-04-11,not_as_expected,766.57,approved
R0002559,O0035237,I00069835,2024-01-02,changed_mind,110.76,approved
R0002560,O0035242,I00069845,2024-08-11,changed_mind,25.32,approved
R0002561,O0035272,I00069911,2024-12-18,damaged,119.01,approved
R0002562,O0035287,I00069939,2025-01-09,damaged,62.03,approved
R0002563,O0035291,I00069945,2023-03-11,changed_mind,28.62,approved
R0002564,O0035293,I00069949,2026-01-17,damaged,464.3,approved
R0002565,O0035294,I00069950,2024-01-08,not_as_expected,25.15,rejected
R0002566,O0035314,I00069983,2025-09-22,not_as_expected,67.36,approved
R0002567,O0035320,I00069994,2024-12-13,changed_mind,77.42,approved
R0002568,O0035351,I00070063,2024-06-12,changed_mind,8.24,approved
R0002569,O0035379,I00070120,2025-03-12,late_delivery,103.35,approved
R0002570,O0035381,I00070123,2025-02-13,changed_mind,60,approved
R0002571,O0035384,I00070126,2024-11-17,damaged,70.77,approved
R0002572,O0035388,I00070138,2024-07-12,damaged,129.76,approved
R0002573,O0035389,I00070140,2023-09-11,wrong_size,33.51,approved
R0002574,O0035392,I00070147,2025-06-11,not_as_expected,130.76,approved
R0002575,O0035411,I00070198,2026-01-12,changed_mind,17.82,approved
R0002576,O0035419,I00070210,2023-03-06,not_as_expected,53.58,approved
R0002577,O0035442,I00070264,2024-05-08,damaged,95.64,approved
R0002578,O0035462,I00070308,2023-08-06,wrong_size,45.33,approved
R0002579,O0035471,I00070324,2025-10-17,damaged,95.55,approved
R0002580,O0035479,I00070337,2024-10-29,wrong_size,33.44,approved
R0002581,O0035480,I00070338,2025-08-25,not_as_expected,24.21,approved
R0002582,O0035482,I00070341,2025-01-13,damaged,74.89,approved
R0002583,O0035483,I00070342,2023-04-13,damaged,84.79,approved
R0002584,O0035487,I00070348,2024-01-14,late_delivery,402.25,approved
R0002585,O0035526,I00070440,2023-08-28,wrong_size,380.2,approved
R0002586,O0035551,I00070492,2024-10-20,late_delivery,17.28,rejected
R0002587,O0035560,I00070509,2024-06-29,wrong_size,43.71,approved
R0002588,O0035570,I00070533,2024-12-09,not_as_expected,32.09,approved
R0002589,O0035572,I00070539,2023-11-16,not_as_expected,48.87,approved
R0002590,O0035586,I00070569,2025-11-20,changed_mind,18.7,approved
R0002591,O0035602,I00070599,2023-08-25,changed_mind,381.83,approved
R0002592,O0035610,I00070614,2024-09-28,wrong_size,91.84,approved
R0002593,O0035642,I00070686,2024-05-14,damaged,185.16,approved
R0002594,O0035670,I00070746,2023-09-01,late_delivery,13.08,approved
R0002595,O0035683,I00070767,2025-08-28,not_as_expected,8.69,approved
R0002596,O0035684,I00070768,2023-09-14,not_as_expected,253.87,approved
R0002597,O0035710,I00070822,2025-02-02,not_as_expected,26.54,approved
R0002598,O0035715,I00070832,2023-11-04,not_as_expected,31.84,approved
R0002599,O0035722,I00070845,2025-09-25,not_as_expected,181.42,approved
R0002600,O0035755,I00070909,2025-11-18,not_as_expected,38.22,approved
R0002601,O0035779,I00070958,2024-10-07,wrong_size,9.52,approved
R0002602,O0035785,I00070972,2023-03-20,late_delivery,16.13,approved
R0002603,O0035791,I00070983,2023-02-27,late_delivery,19.76,approved
R0002604,O0035817,I00071032,2024-12-27,wrong_size,239.96,approved
R0002605,O0035827,I00071050,2025-12-09,not_as_expected,766.9,approved
R0002606,O0035828,I00071051,2024-03-19,wrong_size,24.03,approved
R0002607,O0035831,I00071055,2023-07-30,damaged,123.29,approved
R0002608,O0035845,I00071080,2024-02-29,changed_mind,643.4,rejected
R0002609,O0035847,I00071084,2024-04-06,changed_mind,47.1,approved
R0002610,O0035856,I00071105,2025-05-01,wrong_size,19.4,approved
R0002611,O0035858,I00071112,2025-08-21,not_as_expected,4.66,approved
R0002612,O0035872,I00071134,2025-09-01,late_delivery,134.29,approved
R0002613,O0035874,I00071137,2025-12-12,changed_mind,12.82,approved
R0002614,O0035876,I00071140,2024-10-18,damaged,15.77,approved
R0002615,O0035903,I00071194,2023-04-25,not_as_expected,184.43,approved
R0002616,O0035915,I00071222,2023-01-30,late_delivery,170.65,approved
R0002617,O0035916,I00071223,2026-01-05,damaged,83.75,approved
R0002618,O0035956,I00071293,2023-09-04,not_as_expected,38.51,approved
R0002619,O0035957,I00071294,2025-04-24,not_as_expected,5.19,approved
R0002620,O0035970,I00071314,2025-12-15,late_delivery,55.78,approved
R0002621,O0035977,I00071330,2025-12-14,not_as_expected,8.85,rejected
R0002622,O0035978,I00071332,2024-06-22,wrong_size,973.55,approved
R0002623,O0035999,I00071380,2024-03-24,changed_mind,17.24,rejected
R0002624,O0036035,I00071441,2024-12-24,not_as_expected,51.59,approved
R0002625,O0036041,I00071456,2025-06-05,wrong_size,277.76,approved
R0002626,O0036065,I00071501,2023-01-24,changed_mind,12.74,approved
R0002627,O0036107,I00071586,2024-07-11,changed_mind,133.4,approved
R0002628,O0036113,I00071603,2024-10-25,late_delivery,50.44,approved
R0002629,O0036121,I00071614,2025-01-12,late_delivery,37.08,approved
R0002630,O0036145,I00071676,2025-06-27,wrong_size,362.32,approved
R0002631,O0036147,I00071682,2025-12-06,changed_mind,170.96,approved
R0002632,O0036151,I00071687,2025-10-19,wrong_size,343.33,rejected
R0002633,O0036158,I00071702,2024-01-23,not_as_expected,4.18,approved
R0002634,O0036165,I00071715,2023-04-22,wrong_size,59.17,approved
R0002635,O0036168,I00071720,2023-03-08,damaged,72.13,approved
R0002636,O0036169,I00071721,2024-03-26,wrong_size,307.4,approved
R0002637,O0036178,I00071736,2023-12-06,not_as_expected,141.32,approved
R0002638,O0036188,I00071752,2024-10-06,wrong_size,48.49,approved
R0002639,O0036196,I00071766,2025-03-07,late_delivery,169.04,approved
R0002640,O0036204,I00071780,2025-04-09,not_as_expected,47.7,approved
R0002641,O0036229,I00071826,2024-09-17,wrong_size,48.31,approved
R0002642,O0036231,I00071828,2023-11-24,late_delivery,155.27,approved
R0002643,O0036233,I00071836,2024-05-24,wrong_size,14.49,approved
R0002644,O0036245,I00071863,2025-08-22,damaged,125.43,approved
R0002645,O0036272,I00071916,2025-01-09,changed_mind,51.31,approved
R0002646,O0036281,I00071936,2025-09-07,not_as_expected,74.88,approved
R0002647,O0036295,I00071961,2024-11-21,wrong_size,274.21,approved
R0002648,O0036324,I00072015,2024-10-03,not_as_expected,93.99,approved
R0002649,O0036338,I00072046,2025-10-09,changed_mind,39.48,approved
R0002650,O0036365,I00072096,2025-04-19,wrong_size,121.64,approved
R0002651,O0036386,I00072128,2025-08-17,wrong_size,10.22,approved
R0002652,O0036387,I00072130,2024-11-11,changed_mind,88.26,approved
R0002653,O0036420,I00072183,2025-08-13,damaged,82.83,approved
R0002654,O0036433,I00072209,2024-06-05,wrong_size,105.34,approved
R0002655,O0036451,I00072245,2025-10-08,late_delivery,56.28,approved
R0002656,O0036460,I00072263,2025-07-28,wrong_size,209.64,approved
R0002657,O0036483,I00072310,2023-08-05,not_as_expected,28.05,approved
R0002658,O0036506,I00072345,2025-06-02,not_as_expected,1.65,approved
R0002659,O0036546,I00072432,2024-09-16,not_as_expected,34.66,approved
R0002660,O0036547,I00072436,2024-02-21,wrong_size,20.24,approved
R0002661,O0036567,I00072471,2026-01-01,not_as_expected,15.67,approved
R0002662,O0036571,I00072481,2023-08-21,damaged,3.55,approved
R0002663,O0036681,I00072705,2023-12-16,wrong_size,7.61,approved
R0002664,O0036693,I00072727,2024-01-08,damaged,38.35,approved
R0002665,O0036695,I00072729,2025-01-04,not_as_expected,127.09,approved
R0002666,O0036698,I00072734,2024-11-27,late_delivery,22.35,approved
R0002667,O0036703,I00072740,2023-12-15,changed_mind,668.63,approved
R0002668,O0036718,I00072769,2023-12-29,not_as_expected,177.24,approved
R0002669,O0036740,I00072810,2025-06-10,wrong_size,76.74,approved
R0002670,O0036747,I00072826,2024-03-28,changed_mind,64.63,approved
R0002671,O0036754,I00072842,2024-10-23,wrong_size,9.82,approved
R0002672,O0036755,I00072843,2023-03-02,not_as_expected,72.72,approved
R0002673,O0036757,I00072846,2024-04-18,changed_mind,222.6,approved
R0002674,O0036769,I00072868,2024-05-04,damaged,7.73,approved
R0002675,O0036779,I00072896,2023-02-24,damaged,10.19,rejected
R0002676,O0036791,I00072919,2024-03-30,damaged,6.19,approved
R0002677,O0036792,I00072920,2025-12-17,not_as_expected,398.03,approved
R0002678,O0036796,I00072925,2025-09-18,damaged,37.44,approved
R0002679,O0036810,I00072951,2026-01-02,late_delivery,6.22,rejected
R0002680,O0036824,I00072979,2023-12-27,damaged,107.8,approved
R0002681,O0036833,I00072992,2024-08-09,damaged,37.19,approved
R0002682,O0036855,I00073036,2023-04-03,damaged,87.92,approved
R0002683,O0036862,I00073051,2024-03-13,not_as_expected,25.81,approved
R0002684,O0036870,I00073071,2024-12-20,wrong_size,57.49,approved
R0002685,O0036874,I00073078,2025-01-18,damaged,57.73,approved
R0002686,O0036880,I00073086,2025-01-15,changed_mind,126.93,approved
R0002687,O0036889,I00073104,2024-04-26,not_as_expected,14,approved
R0002688,O0036893,I00073108,2023-06-27,damaged,24.51,rejected
R0002689,O0036897,I00073116,2024-05-12,not_as_expected,375.25,approved
R0002690,O0036900,I00073124,2024-06-13,late_delivery,34.28,approved
R0002691,O0036906,I00073133,2024-08-03,not_as_expected,22.16,approved
R0002692,O0036927,I00073177,2023-11-12,not_as_expected,173.55,approved
R0002693,O0036957,I00073252,2024-10-19,changed_mind,124.99,approved
R0002694,O0036958,I00073255,2024-12-20,wrong_size,102.67,approved
R0002695,O0036970,I00073276,2025-07-07,changed_mind,111.68,approved
R0002696,O0036979,I00073302,2025-11-19,late_delivery,117.41,approved
R0002697,O0037000,I00073342,2025-12-22,changed_mind,5.16,approved
R0002698,O0037015,I00073369,2024-12-07,wrong_size,54.59,rejected
R0002699,O0037016,I00073370,2025-11-26,changed_mind,72.6,approved
R0002700,O0037027,I00073395,2024-11-04,wrong_size,59.41,rejected
R0002701,O0037031,I00073403,2024-07-21,not_as_expected,1460.04,approved
R0002702,O0037041,I00073428,2024-12-26,not_as_expected,390.46,approved
R0002703,O0037067,I00073484,2026-01-09,late_delivery,71.65,approved
R0002704,O0037086,I00073516,2024-04-29,not_as_expected,39.02,approved
R0002705,O0037087,I00073517,2024-10-30,changed_mind,258.11,approved
R0002706,O0037093,I00073530,2024-02-25,wrong_size,158.76,approved
R0002707,O0037096,I00073537,2023-06-15,not_as_expected,76.67,rejected
R0002708,O0037098,I00073541,2024-12-25,not_as_expected,52.79,approved
R0002709,O0037111,I00073569,2025-11-29,damaged,10.73,approved
R0002710,O0037112,I00073572,2025-07-19,not_as_expected,47.09,approved
R0002711,O0037121,I00073591,2024-10-03,damaged,13.13,approved
R0002712,O0037146,I00073643,2023-12-13,wrong_size,25.31,approved
R0002713,O0037147,I00073644,2025-11-26,damaged,339.74,approved
R0002714,O0037150,I00073650,2023-05-09,changed_mind,30.12,approved
R0002715,O0037154,I00073657,2025-11-13,not_as_expected,84.93,approved
R0002716,O0037169,I00073683,2024-11-17,not_as_expected,50.88,approved
R0002717,O0037219,I00073784,2024-10-19,wrong_size,298.07,approved
R0002718,O0037250,I00073841,2023-09-24,not_as_expected,100.58,approved
R0002719,O0037267,I00073876,2025-11-30,not_as_expected,10.79,approved
R0002720,O0037300,I00073952,2025-11-04,not_as_expected,144.49,rejected
R0002721,O0037324,I00073993,2025-08-15,not_as_expected,21.59,approved
R0002722,O0037341,I00074030,2024-06-14,damaged,43.79,approved
R0002723,O0037359,I00074063,2023-10-20,damaged,95.43,approved
R0002724,O0037363,I00074070,2023-06-13,not_as_expected,8.57,approved
R0002725,O0037386,I00074114,2025-11-25,damaged,96.76,approved
R0002726,O0037392,I00074123,2024-03-01,not_as_expected,948.6,approved
R0002727,O0037406,I00074151,2023-11-05,changed_mind,44.53,approved
R0002728,O0037427,I00074194,2026-01-13,not_as_expected,87.32,approved
R0002729,O0037431,I00074204,2026-01-06,changed_mind,81.48,approved
R0002730,O0037445,I00074232,2023-12-05,not_as_expected,128.82,approved
R0002731,O0037458,I00074248,2023-03-10,late_delivery,67.37,approved
R0002732,O0037494,I00074328,2024-09-08,damaged,54.66,approved
R0002733,O0037511,I00074355,2024-12-24,wrong_size,85.29,approved
R0002734,O0037513,I00074358,2024-02-07,not_as_expected,39.42,approved
R0002735,O0037528,I00074391,2024-12-17,changed_mind,406.67,approved
R0002736,O0037544,I00074410,2023-11-09,wrong_size,154.67,rejected
R0002737,O0037555,I00074433,2024-03-26,changed_mind,4.86,approved
R0002738,O0037564,I00074447,2023-08-10,wrong_size,19.94,rejected
R0002739,O0037582,I00074474,2025-01-07,not_as_expected,125.6,rejected
R0002740,O0037591,I00074489,2024-01-11,changed_mind,81.19,approved
R0002741,O0037601,I00074514,2024-01-24,wrong_size,66.48,approved
R0002742,O0037648,I00074607,2023-06-29,wrong_size,108.1,approved
R0002743,O0037650,I00074610,2024-02-29,not_as_expected,73.66,approved
R0002744,O0037654,I00074616,2025-10-02,wrong_size,10.09,approved
R0002745,O0037675,I00074659,2025-03-26,late_delivery,87.47,rejected
R0002746,O0037680,I00074667,2024-09-12,wrong_size,248.33,approved
R0002747,O0037689,I00074687,2025-11-22,changed_mind,118.19,approved
R0002748,O0037700,I00074706,2023-11-15,wrong_size,330.05,approved
R0002749,O0037705,I00074717,2023-04-09,wrong_size,91.93,approved
R0002750,O0037720,I00074759,2024-07-29,late_delivery,97.56,approved
R0002751,O0037736,I00074791,2023-09-07,changed_mind,11.31,approved
R0002752,O0037751,I00074821,2025-04-01,wrong_size,72.24,approved
R0002753,O0037755,I00074828,2025-07-23,damaged,322.7,approved
R0002754,O0037761,I00074844,2025-06-04,not_as_expected,744.57,approved
R0002755,O0037803,I00074916,2025-05-13,late_delivery,35.31,approved
R0002756,O0037818,I00074943,2024-01-20,late_delivery,13.56,approved
R0002757,O0037835,I00074976,2025-03-19,not_as_expected,27.29,approved
R0002758,O0037846,I00074991,2025-10-08,late_delivery,5.42,approved
R0002759,O0037847,I00074994,2024-03-07,wrong_size,149.24,approved
R0002760,O0037848,I00074995,2023-12-13,not_as_expected,24.47,approved
R0002761,O0037863,I00075023,2025-05-20,changed_mind,236.44,approved
R0002762,O0037877,I00075060,2025-12-01,late_delivery,83.3,approved
R0002763,O0037905,I00075105,2023-07-07,not_as_expected,89.24,approved
R0002764,O0037944,I00075183,2023-12-12,late_delivery,95.11,approved
R0002765,O0037946,I00075187,2023-11-27,wrong_size,420.74,approved
R0002766,O0037957,I00075206,2023-08-24,not_as_expected,297.73,approved
R0002767,O0037994,I00075271,2023-06-20,not_as_expected,9.06,approved
R0002768,O0038023,I00075332,2025-08-26,wrong_size,22.27,approved
R0002769,O0038050,I00075389,2024-12-22,not_as_expected,16.06,approved
R0002770,O0038052,I00075391,2023-02-27,damaged,103.18,approved
R0002771,O0038055,I00075400,2023-10-07,not_as_expected,78.06,approved
R0002772,O0038068,I00075427,2024-07-27,not_as_expected,537.98,approved
R0002773,O0038091,I00075480,2023-10-27,changed_mind,87.95,approved
R0002774,O0038097,I00075490,2024-05-06,damaged,36.9,approved
R0002775,O0038107,I00075506,2023-09-04,damaged,22.22,approved
R0002776,O0038120,I00075529,2023-04-21,wrong_size,91.64,approved
R0002777,O0038129,I00075551,2025-11-10,wrong_size,93.16,approved
R0002778,O0038132,I00075554,2023-10-17,changed_mind,80.64,approved
R0002779,O0038154,I00075599,2025-12-24,wrong_size,89.38,approved
R0002780,O0038173,I00075641,2024-12-06,not_as_expected,9.32,approved
R0002781,O0038184,I00075668,2024-08-14,wrong_size,104.3,approved
R0002782,O0038187,I00075674,2025-01-02,not_as_expected,168.63,approved
R0002783,O0038207,I00075712,2023-03-09,damaged,83.27,approved
R0002784,O0038228,I00075752,2024-08-19,wrong_size,63.68,approved
R0002785,O0038238,I00075772,2023-05-22,wrong_size,9.79,approved
R0002786,O0038245,I00075783,2024-06-09,not_as_expected,25.71,approved
R0002787,O0038257,I00075808,2025-12-18,wrong_size,56.58,approved
R0002788,O0038263,I00075815,2025-07-03,wrong_size,24.51,approved
R0002789,O0038281,I00075852,2025-06-07,not_as_expected,90.8,approved
R0002790,O0038286,I00075862,2025-08-02,not_as_expected,39.95,approved
R0002791,O0038287,I00075863,2023-07-11,late_delivery,423.76,approved
R0002792,O0038301,I00075895,2024-09-26,damaged,166.2,approved
R0002793,O0038321,I00075935,2024-07-12,changed_mind,61.24,approved
R0002794,O0038322,I00075936,2024-07-30,not_as_expected,57.24,approved
R0002795,O0038327,I00075943,2023-05-23,damaged,188.83,approved
R0002796,O0038336,I00075963,2023-04-26,not_as_expected,382.74,approved
R0002797,O0038337,I00075966,2025-06-08,late_delivery,138.11,approved
R0002798,O0038357,I00076007,2024-06-22,damaged,282.46,approved
R0002799,O0038369,I00076030,2024-01-08,wrong_size,99.46,approved
R0002800,O0038370,I00076032,2024-11-30,late_delivery,9.33,approved
R0002801,O0038374,I00076042,2023-07-21,not_as_expected,141.29,approved
R0002802,O0038380,I00076054,2025-03-20,damaged,83.73,approved
R0002803,O0038389,I00076075,2025-11-28,not_as_expected,10.02,approved
R0002804,O0038398,I00076093,2023-01-25,changed_mind,122.1,approved
R0002805,O0038413,I00076118,2023-08-06,wrong_size,48.58,approved
R0002806,O0038414,I00076120,2025-04-30,damaged,30.67,approved
R0002807,O0038422,I00076132,2023-12-30,damaged,75.37,rejected
R0002808,O0038434,I00076153,2024-05-31,wrong_size,26.84,approved
R0002809,O0038442,I00076166,2024-10-22,not_as_expected,30.86,approved
R0002810,O0038455,I00076185,2023-11-10,not_as_expected,163.67,approved
R0002811,O0038464,I00076201,2024-12-08,changed_mind,58.95,approved
R0002812,O0038496,I00076269,2023-01-25,damaged,101.24,approved
R0002813,O0038505,I00076289,2024-06-20,not_as_expected,119.56,approved
R0002814,O0038520,I00076319,2025-03-11,late_delivery,413.36,approved
R0002815,O0038568,I00076411,2024-08-04,not_as_expected,520.84,approved
R0002816,O0038570,I00076413,2025-05-28,late_delivery,234.27,approved
R0002817,O0038575,I00076424,2023-09-30,damaged,70.64,approved
R0002818,O0038579,I00076433,2024-06-09,changed_mind,106.27,approved
R0002819,O0038595,I00076457,2023-10-24,not_as_expected,86.32,approved
R0002820,O0038596,I00076459,2025-11-26,late_delivery,171.2,approved
R0002821,O0038599,I00076468,2025-07-04,not_as_expected,137.38,approved
R0002822,O0038601,I00076473,2023-11-06,late_delivery,6.88,approved
R0002823,O0038610,I00076490,2023-10-14,damaged,68.76,approved
R0002824,O0038615,I00076496,2023-08-10,wrong_size,54.05,approved
